Date,Supplying_IU,Receiving_GU,Mode,Units_Dispatched,Unit_Type,Quantity_MT,Total_Cost_INR
2016-03-01,IU_North_2,GU_North_2,road,11413,Trucks (30 MT),342390.0,50030026.8
2016-03-01,IU_North_3,GU_North_1,road,18596,Trucks (30 MT),557880.0,20901904.0
2016-03-01,IU_South_1,GU_South_2,road,24045,Trucks (30 MT),721350.0,22007358.0
2016-03-01,IU_South_2,GU_South_1,road,4984,Trucks (30 MT),149520.0,4881756.8
2016-03-01,IU_South_2,GU_South_3,road,25115,Trucks (30 MT),753450.0,26616159.43
2016-03-01,IU_South_3,GU_South_1,road,18335,Trucks (30 MT),550050.0,70952259.14
2016-03-01,IU_West_1,GU_West_2,road,17342,Trucks (30 MT),520260.0,31187852.8
2016-03-01,IU_West_2,GU_West_3,road,16283,Trucks (30 MT),488490.0,63534405.09
2016-03-01,IU_West_3,GU_West_1,road,17223,Trucks (30 MT),516690.0,23783486.74
2016-04-01,IU_Central_1,GU_Central_2,road,3641,Trucks (30 MT),109230.0,16941208.9
2016-04-01,IU_Central_2,GU_Central_1,road,9016,Trucks (30 MT),270480.0,19015645.6
2016-04-01,IU_Central_2,GU_Central_2,road,10694,Trucks (30 MT),320820.0,33745986.4
2016-04-01,IU_Central_3,GU_Central_1,road,4303,Trucks (30 MT),129090.0,11569476.1
2016-04-01,IU_Central_3,GU_Central_3,road,14143,Trucks (30 MT),424290.0,20037802.4
2016-04-01,IU_East_1,GU_East_3,road,11277,Trucks (30 MT),338310.0,60459380.1
2016-04-01,IU_East_2,GU_East_1,road,17960,Trucks (30 MT),538800.0,35855344.0
2016-04-01,IU_East_2,GU_East_3,road,3602,Trucks (30 MT),108060.0,12120369.8
2016-04-01,IU_East_3,GU_East_2,road,15249,Trucks (30 MT),457470.0,27742505.7
2016-04-01,IU_North_1,GU_North_2,road,10104,Trucks (30 MT),303120.0,28305345.6
2016-04-01,IU_North_1,GU_North_3,road,17432,Trucks (30 MT),522960.0,24136347.2
2016-04-01,IU_North_2,GU_North_2,road,8904,Trucks (30 MT),267120.0,39135751.2
2016-04-01,IU_North_3,GU_North_1,road,16346,Trucks (30 MT),490380.0,18421942.0
2016-04-01,IU_South_1,GU_South_2,road,19593,Trucks (30 MT),587790.0,17980496.1
2016-04-01,IU_South_2,GU_South_1,road,7409,Trucks (30 MT),222270.0,7276378.9
2016-04-01,IU_South_2,GU_South_3,road,21081,Trucks (30 MT),632430.0,22400670.6
2016-04-01,IU_South_3,GU_South_1,road,14509,Trucks (30 MT),435270.0,56296370.9
2016-04-01,IU_West_1,GU_West_2,road,15558,Trucks (30 MT),466740.0,28054185.6
2016-04-01,IU_West_2,GU_West_3,road,15791,Trucks (30 MT),473730.0,61779129.3
2016-04-01,IU_West_3,GU_West_1,road,15924,Trucks (30 MT),477720.0,22048370.4
2016-05-01,IU_Central_2,GU_Central_1,road,4569,Trucks (30 MT),137070.0,9812619.38
2016-05-01,IU_Central_2,GU_Central_2,road,13150,Trucks (30 MT),394500.0,42254632.0
2016-05-01,IU_Central_3,GU_Central_1,road,5494,Trucks (30 MT),164820.0,15041724.35
2016-05-01,IU_Central_3,GU_Central_3,road,11784,Trucks (30 MT),353520.0,17000743.13
2016-05-01,IU_East_1,GU_East_3,road,4572,Trucks (30 MT),137160.0,24959906.54
2016-05-01,IU_East_2,GU_East_1,road,11907,Trucks (30 MT),357210.0,24205638.24
2016-05-01,IU_East_2,GU_East_3,road,8802,Trucks (30 MT),264060.0,30159223.1
2016-05-01,IU_East_3,GU_East_2,road,12665,Trucks (30 MT),379950.0,23462600.03
2016-05-01,IU_North_1,GU_North_2,road,9468,Trucks (30 MT),284040.0,27008470.9
2016-05-01,IU_North_1,GU_North_3,road,15552,Trucks (30 MT),466560.0,21926898.1
2016-05-01,IU_North_2,GU_North_2,road,7100,Trucks (30 MT),213000.0,31777044.0
2016-05-01,IU_North_3,GU_North_1,road,18321,Trucks (30 MT),549630.0,21025179.6
2016-05-01,IU_South_1,GU_South_2,road,17926,Trucks (30 MT),537780.0,16751386.05
2016-05-01,IU_South_2,GU_South_1,road,2427,Trucks (30 MT),72810.0,2427124.82
2016-05-01,IU_South_2,GU_South_3,road,19127,Trucks (30 MT),573810.0,20695851.19
2016-05-01,IU_South_3,GU_South_1,road,15022,Trucks (30 MT),450660.0,59352265.36
2016-05-01,IU_West_1,GU_West_2,road,14041,Trucks (30 MT),421230.0,25781522.56
2016-05-01,IU_West_2,GU_West_3,road,13863,Trucks (30 MT),415890.0,55227577.83
2016-05-01,IU_West_3,GU_West_1,road,11571,Trucks (30 MT),347130.0,16314052.08
2016-06-01,IU_Central_2,GU_Central_1,road,4926,Trucks (30 MT),147780.0,10837453.34
2016-06-01,IU_Central_2,GU_Central_2,road,7597,Trucks (30 MT),227910.0,25006892.96
2016-06-01,IU_Central_3,GU_Central_1,road,2830,Trucks (30 MT),84900.0,7937147.37
2016-06-01,IU_Central_3,GU_Central_3,road,7299,Trucks (30 MT),218970.0,10787171.25
2016-06-01,IU_East_1,GU_East_3,road,3138,Trucks (30 MT),94140.0,17549256.03
2016-06-01,IU_East_2,GU_East_1,road,7722,Trucks (30 MT),231660.0,16080998.81
2016-06-01,IU_East_2,GU_East_3,road,4997,Trucks (30 MT),149910.0,17539498.55
2016-06-01,IU_East_3,GU_East_2,road,9394,Trucks (30 MT),281820.0,17827503.76
2016-06-01,IU_North_1,GU_North_2,road,7866,Trucks (30 MT),235980.0,22986070.15
2016-06-01,IU_North_1,GU_North_3,road,9352,Trucks (30 MT),280560.0,13507173.76
2016-06-01,IU_North_2,GU_North_2,road,3688,Trucks (30 MT),110640.0,16908889.92
2016-06-01,IU_North_3,GU_North_1,road,11891,Trucks (30 MT),356730.0,13979059.6
2016-06-01,IU_South_1,GU_South_2,road,12663,Trucks (30 MT),379890.0,12121964.28
2016-06-01,IU_South_2,GU_South_1,road,4308,Trucks (30 MT),129240.0,4413336.75
2016-06-01,IU_South_2,GU_South_3,road,12454,Trucks (30 MT),373620.0,13804298.26
2016-06-01,IU_South_3,GU_South_1,road,9258,Trucks (30 MT),277740.0,37471040.81
2016-06-01,IU_West_1,GU_West_2,road,7911,Trucks (30 MT),237330.0,14880274.56
2016-06-01,IU_West_2,GU_West_3,road,9495,Trucks (30 MT),284850.0,38749203.51
2016-06-01,IU_West_3,GU_West_1,road,9682,Trucks (30 MT),290460.0,13983795.59
2016-07-01,IU_Central_1,GU_Central_2,road,4822,Trucks (30 MT),144660.0,23097228.45
2016-07-01,IU_Central_2,GU_Central_1,road,5371,Trucks (30 MT),161130.0,11661684.0
2016-07-01,IU_Central_2,GU_Central_2,road,2967,Trucks (30 MT),89010.0,9638477.52
2016-07-01,IU_Central_3,GU_Central_1,road,2637,Trucks (30 MT),79110.0,7298967.37
2016-07-01,IU_Central_3,GU_Central_3,road,7447,Trucks (30 MT),223410.0,10861726.1
2016-07-01,IU_East_1,GU_East_3,road,5629,Trucks (30 MT),168870.0,31067785.88
2016-07-01,IU_East_2,GU_East_1,road,8070,Trucks (30 MT),242100.0,16585556.23
2016-07-01,IU_East_2,GU_East_3,road,705,Trucks (30 MT),21150.0,2442138.13
2016-07-01,IU_East_3,GU_East_2,road,6495,Trucks (30 MT),194850.0,12164448.39
2016-07-01,IU_North_1,GU_North_2,road,4288,Trucks (30 MT),128640.0,12366273.46
2016-07-01,IU_North_1,GU_North_3,road,8324,Trucks (30 MT),249720.0,11864934.47
2016-07-01,IU_North_2,GU_North_1,road,670,Trucks (30 MT),20100.0,1754553.89
2016-07-01,IU_North_2,GU_North_2,road,6296,Trucks (30 MT),188880.0,28488014.88
2016-07-01,IU_North_3,GU_North_1,road,11870,Trucks (30 MT),356100.0,13771574.0
2016-07-01,IU_South_1,GU_South_2,road,8778,Trucks (30 MT),263340.0,8292877.56
2016-07-01,IU_South_2,GU_South_1,road,2626,Trucks (30 MT),78780.0,2654968.53
2016-07-01,IU_South_2,GU_South_3,road,10592,Trucks (30 MT),317760.0,11586619.06
2016-07-01,IU_South_3,GU_South_1,road,7335,Trucks (30 MT),220050.0,29298944.96
2016-07-01,IU_South_3,GU_South_2,road,1298,Trucks (30 MT),38940.0,6411000.01
2016-07-01,IU_West_1,GU_West_1,road,1323,Trucks (30 MT),39690.0,4297844.88
2016-07-01,IU_West_1,GU_West_2,road,8297,Trucks (30 MT),248910.0,15401887.04
2016-07-01,IU_West_2,GU_West_3,road,8061,Trucks (30 MT),241830.0,32466092.07
2016-07-01,IU_West_3,GU_West_1,road,7978,Trucks (30 MT),239340.0,11371750.02
2016-08-01,IU_Central_1,GU_Central_1,road,1191,Trucks (30 MT),35730.0,6025650.12
2016-08-01,IU_Central_1,GU_Central_2,road,8454,Trucks (30 MT),253620.0,38993567.76
2016-08-01,IU_Central_2,GU_Central_1,road,6678,Trucks (30 MT),200340.0,13962095.28
2016-08-01,IU_Central_3,GU_Central_3,road,8204,Trucks (30 MT),246120.0,11522353.92
2016-08-01,IU_East_1,GU_Central_1,road,46,Trucks (30 MT),1380.0,328903.68
2016-08-01,IU_East_1,GU_East_3,road,5203,Trucks (30 MT),156090.0,27652280.04
2016-08-01,IU_East_2,GU_East_1,road,5827,Trucks (30 MT),174810.0,11531866.08
2016-08-01,IU_East_2,GU_East_2,road,552,Trucks (30 MT),16560.0,854562.24
2016-08-01,IU_East_2,GU_East_3,road,2170,Trucks (30 MT),65100.0,7238338.8
2016-08-01,IU_East_3,GU_East_2,road,7868,Trucks (30 MT),236040.0,14189780.64
2016-08-01,IU_North_1,GU_North_2,road,1869,Trucks (30 MT),56070.0,5190287.76
2016-08-01,IU_North_1,GU_North_3,road,8613,Trucks (30 MT),258390.0,11821859.28
2016-08-01,IU_North_2,GU_North_2,road,7900,Trucks (30 MT),237000.0,34420932.0
2016-08-01,IU_North_3,GU_North_1,road,8668,Trucks (30 MT),260040.0,9683889.6
2016-08-01,IU_South_1,GU_South_2,road,10155,Trucks (30 MT),304650.0,9238206.6
2016-08-01,IU_South_2,GU_South_1,road,3075,Trucks (30 MT),92250.0,2993697.0
2016-08-01,IU_South_2,GU_South_3,road,9191,Trucks (30 MT),275730.0,9681431.76
2016-08-01,IU_South_3,GU_South_1,road,5874,Trucks (30 MT),176220.0,22593518.64
2016-08-01,IU_West_1,GU_West_2,road,8083,Trucks (30 MT),242490.0,14448524.16
2016-08-01,IU_West_2,GU_West_3,road,7320,Trucks (30 MT),219600.0,28389009.6
2016-08-01,IU_West_3,GU_Central_3,road,186,Trucks (30 MT),5580.0,1240858.08
2016-08-01,IU_West_3,GU_West_1,road,8248,Trucks (30 MT),247440.0,11320874.88
2016-09-01,IU_Central_2,GU_Central_1,road,5174,Trucks (30 MT),155220.0,11446972.38
2016-09-01,IU_Central_2,GU_Central_2,road,5818,Trucks (30 MT),174540.0,19258510.88
2016-09-01,IU_Central_3,GU_Central_1,road,3111,Trucks (30 MT),93330.0,8774237.73
2016-09-01,IU_Central_3,GU_Central_3,road,8139,Trucks (30 MT),244170.0,12096135.29
2016-09-01,IU_East_1,GU_East_3,road,5188,Trucks (30 MT),155640.0,29176763.55
2016-09-01,IU_East_2,GU_East_1,road,8352,Trucks (30 MT),250560.0,17490615.22
2016-09-01,IU_East_2,GU_East_3,road,1964,Trucks (30 MT),58920.0,6932353.25
2016-09-01,IU_East_3,GU_East_2,road,8379,Trucks (30 MT),251370.0,15990555.42
2016-09-01,IU_North_1,GU_North_2,road,9722,Trucks (30 MT),291660.0,28569180.31
2016-09-01,IU_North_1,GU_North_3,road,12127,Trucks (30 MT),363810.0,17613462.69
2016-09-01,IU_North_2,GU_North_2,road,3993,Trucks (30 MT),119790.0,18410045.94
2016-09-01,IU_North_3,GU_North_1,road,11221,Trucks (30 MT),336630.0,13265466.2
2016-09-01,IU_South_1,GU_South_2,road,9959,Trucks (30 MT),298770.0,9587017.12
2016-09-01,IU_South_2,GU_South_1,road,8132,Trucks (30 MT),243960.0,8377609.63
2016-09-01,IU_South_2,GU_South_3,road,10777,Trucks (30 MT),323310.0,12012536.86
2016-09-01,IU_South_3,GU_South_1,road,4124,Trucks (30 MT),123720.0,16785280.93
2016-09-01,IU_West_1,GU_West_2,road,8965,Trucks (30 MT),268950.0,16957476.8
2016-09-01,IU_West_2,GU_West_3,road,11267,Trucks (30 MT),338010.0,46238898.83
2016-09-01,IU_West_3,GU_West_1,road,11282,Trucks (30 MT),338460.0,16386170.21
2016-10-01,IU_Central_1,GU_Central_2,road,7081,Trucks (30 MT),212430.0,33900226.81
2016-10-01,IU_Central_1,GU_Central_3,road,102,Trucks (30 MT),3060.0,591396.0
2016-10-01,IU_Central_2,GU_Central_1,road,11428,Trucks (30 MT),342840.0,24800000.75
2016-10-01,IU_Central_2,GU_Central_2,road,3376,Trucks (30 MT),101280.0,10961466.88
2016-10-01,IU_Central_3,GU_Central_3,road,12015,Trucks (30 MT),360450.0,17515261.03
2016-10-01,IU_East_1,GU_East_3,road,4960,Trucks (30 MT),148800.0,27361258.97
2016-10-01,IU_East_2,GU_East_1,road,9617,Trucks (30 MT),288510.0,19754746.81
2016-10-01,IU_East_2,GU_East_3,road,5469,Trucks (30 MT),164070.0,18934959.31
2016-10-01,IU_East_3,GU_East_2,road,8759,Trucks (30 MT),262770.0,16396197.33
2016-10-01,IU_North_1,GU_North_2,road,4025,Trucks (30 MT),120750.0,11601798.0
2016-10-01,IU_North_1,GU_North_3,road,15531,Trucks (30 MT),465930.0,22126261.34
2016-10-01,IU_North_2,GU_North_2,road,14286,Trucks (30 MT),428580.0,64607577.84
2016-10-01,IU_North_3,GU_North_1,road,13205,Trucks (30 MT),396150.0,15312518.0
2016-10-01,IU_South_1,GU_South_2,road,14214,Trucks (30 MT),426420.0,13421508.58
2016-10-01,IU_South_2,GU_South_1,road,8898,Trucks (30 MT),266940.0,8991505.27
2016-10-01,IU_South_2,GU_South_3,road,16255,Trucks (30 MT),487650.0,17772195.26
2016-10-01,IU_South_3,GU_South_1,road,6032,Trucks (30 MT),180960.0,24081777.65
2016-10-01,IU_West_1,GU_West_2,road,13213,Trucks (30 MT),396390.0,24514871.68
2016-10-01,IU_West_2,GU_West_3,road,13185,Trucks (30 MT),395550.0,53075803.11
2016-10-01,IU_West_3,GU_West_1,road,11998,Trucks (30 MT),359940.0,17092967.84
2016-11-01,IU_Central_1,GU_Central_2,road,6235,Trucks (30 MT),187050.0,28871826.63
2016-11-01,IU_Central_2,GU_Central_1,road,9956,Trucks (30 MT),298680.0,20897587.11
2016-11-01,IU_Central_2,GU_Central_2,road,6149,Trucks (30 MT),184470.0,19310811.52
2016-11-01,IU_Central_3,GU_Central_1,road,3862,Trucks (30 MT),115860.0,10334005.81
2016-11-01,IU_Central_3,GU_Central_3,road,11519,Trucks (30 MT),345570.0,16241921.65
2016-11-01,IU_East_1,GU_East_3,road,3849,Trucks (30 MT),115470.0,20536768.39
2016-11-01,IU_East_2,GU_East_1,road,11972,Trucks (30 MT),359160.0,23786380.07
2016-11-01,IU_East_2,GU_East_3,road,7384,Trucks (30 MT),221520.0,24727370.42
2016-11-01,IU_East_3,GU_East_2,road,12757,Trucks (30 MT),382710.0,23097605.51
2016-11-01,IU_North_1,GU_North_2,road,4831,Trucks (30 MT),144930.0,13468717.58
2016-11-01,IU_North_1,GU_North_3,road,18359,Trucks (30 MT),550770.0,25298072.55
2016-11-01,IU_North_2,GU_North_2,road,13617,Trucks (30 MT),408510.0,59564026.08
2016-11-01,IU_North_3,GU_North_1,road,15358,Trucks (30 MT),460740.0,17225532.8
2016-11-01,IU_South_1,GU_South_2,road,15174,Trucks (30 MT),455220.0,13858457.55
2016-11-01,IU_South_2,GU_South_1,road,5810,Trucks (30 MT),174300.0,5678660.8
2016-11-01,IU_South_2,GU_South_3,road,16610,Trucks (30 MT),498300.0,17565217.37
2016-11-01,IU_South_3,GU_South_1,road,15324,Trucks (30 MT),459720.0,59173757.35
2016-11-01,IU_West_1,GU_West_2,road,12860,Trucks (30 MT),385800.0,23078041.6
2016-11-01,IU_West_2,GU_West_3,road,13550,Trucks (30 MT),406500.0,52757660.57
2016-11-01,IU_West_3,GU_West_1,road,15652,Trucks (30 MT),469560.0,21567919.36
2016-12-01,IU_Central_1,GU_Central_2,road,5554,Trucks (30 MT),166620.0,26488835.02
2016-12-01,IU_Central_2,GU_Central_1,road,7232,Trucks (30 MT),216960.0,15634674.83
2016-12-01,IU_Central_2,GU_Central_2,road,7174,Trucks (30 MT),215220.0,23204733.44
2016-12-01,IU_Central_3,GU_Central_1,road,6291,Trucks (30 MT),188730.0,17337852.21
2016-12-01,IU_Central_3,GU_Central_3,road,14790,Trucks (30 MT),443700.0,21478798.63
2016-12-01,IU_East_1,GU_East_1,road,484,Trucks (30 MT),14520.0,2619861.58
2016-12-01,IU_East_1,GU_East_3,road,14907,Trucks (30 MT),447210.0,81920694.45
2016-12-01,IU_East_2,GU_East_1,road,18219,Trucks (30 MT),546570.0,37282528.73
2016-12-01,IU_East_3,GU_East_2,road,13165,Trucks (30 MT),394950.0,24550392.91
2016-12-01,IU_North_1,GU_North_2,road,8207,Trucks (30 MT),246210.0,23566377.05
2016-12-01,IU_North_1,GU_North_3,road,17537,Trucks (30 MT),526110.0,24889312.09
2016-12-01,IU_North_2,GU_North_2,road,10308,Trucks (30 MT),309240.0,46440426.24
2016-12-01,IU_North_3,GU_North_1,road,16772,Trucks (30 MT),503160.0,19375014.4
2016-12-01,IU_South_1,GU_South_2,road,19284,Trucks (30 MT),578520.0,18139742.54
2016-12-01,IU_South_2,GU_South_1,road,7256,Trucks (30 MT),217680.0,7304428.62
2016-12-01,IU_South_2,GU_South_3,road,17102,Trucks (30 MT),513060.0,18627302.95
2016-12-01,IU_South_3,GU_South_1,road,13555,Trucks (30 MT),406650.0,53910791.09
2016-12-01,IU_West_1,GU_West_2,road,15037,Trucks (30 MT),451110.0,27793187.84
2016-12-01,IU_West_2,GU_West_3,road,13458,Trucks (30 MT),403740.0,53969194.7
2016-12-01,IU_West_3,GU_West_1,road,16683,Trucks (30 MT),500490.0,23677276.25
2017-01-01,IU_Central_2,GU_Central_1,road,9040,Trucks (30 MT),271200.0,20003505.37
2017-01-01,IU_Central_2,GU_Central_2,road,15837,Trucks (30 MT),475110.0,52431872.64
2017-01-01,IU_Central_3,GU_Central_1,road,9421,Trucks (30 MT),282630.0,26575402.81
2017-01-01,IU_Central_3,GU_Central_3,road,14113,Trucks (30 MT),423390.0,20978208.37
2017-01-01,IU_East_1,GU_East_3,road,9331,Trucks (30 MT),279930.0,52485435.36
2017-01-01,IU_East_2,GU_East_1,road,17454,Trucks (30 MT),523620.0,36558051.29
2017-01-01,IU_East_2,GU_East_3,road,8108,Trucks (30 MT),243240.0,28623741.9
2017-01-01,IU_East_3,GU_East_2,road,17674,Trucks (30 MT),530220.0,33734919.27
2017-01-01,IU_North_1,GU_North_2,road,8590,Trucks (30 MT),257700.0,25246942.63
2017-01-01,IU_North_1,GU_North_3,road,22246,Trucks (30 MT),667380.0,32315937.92
2017-01-01,IU_North_2,GU_North_2,road,12699,Trucks (30 MT),380970.0,58559660.64
2017-01-01,IU_North_3,GU_North_1,road,22821,Trucks (30 MT),684630.0,26983550.4
2017-01-01,IU_South_1,GU_South_2,road,21595,Trucks (30 MT),647850.0,20791912.8
2017-01-01,IU_South_2,GU_South_1,road,18628,Trucks (30 MT),558840.0,19193865.42
2017-01-01,IU_South_2,GU_South_3,road,21001,Trucks (30 MT),630030.0,23412634.83
2017-01-01,IU_South_3,GU_South_1,road,5743,Trucks (30 MT),172290.0,23378801.3
2017-01-01,IU_West_1,GU_West_2,road,18027,Trucks (30 MT),540810.0,34104199.68
2017-01-01,IU_West_2,GU_West_3,road,18174,Trucks (30 MT),545220.0,74597311.95
2017-01-01,IU_West_3,GU_West_1,road,17963,Trucks (30 MT),538890.0,26094182.9
2017-02-01,IU_Central_2,GU_Central_1,road,10867,Trucks (30 MT),326010.0,24095057.57
2017-02-01,IU_Central_2,GU_Central_2,road,16064,Trucks (30 MT),481920.0,53291356.16
2017-02-01,IU_Central_3,GU_Central_1,road,7999,Trucks (30 MT),239970.0,22609927.69
2017-02-01,IU_Central_3,GU_Central_3,road,15975,Trucks (30 MT),479250.0,23794169.14
2017-02-01,IU_East_1,GU_East_3,road,12803,Trucks (30 MT),384090.0,72161073.36
2017-02-01,IU_East_2,GU_East_1,road,16997,Trucks (30 MT),509910.0,35673109.35
2017-02-01,IU_East_2,GU_East_3,road,4479,Trucks (30 MT),134370.0,15844347.33
2017-02-01,IU_East_3,GU_East_2,road,19127,Trucks (30 MT),573810.0,36582409.5
2017-02-01,IU_North_1,GU_North_2,road,5852,Trucks (30 MT),175560.0,17234574.72
2017-02-01,IU_North_1,GU_North_3,road,24684,Trucks (30 MT),740520.0,35930312.5
2017-02-01,IU_North_2,GU_North_2,road,15367,Trucks (30 MT),461010.0,71006604.24
2017-02-01,IU_North_3,GU_North_1,road,20782,Trucks (30 MT),623460.0,24622513.6
2017-02-01,IU_South_1,GU_South_2,road,23611,Trucks (30 MT),708330.0,22779083.28
2017-02-01,IU_South_2,GU_South_1,road,8456,Trucks (30 MT),253680.0,8730554.24
2017-02-01,IU_South_2,GU_South_3,road,28116,Trucks (30 MT),843480.0,31408303.27
2017-02-01,IU_South_3,GU_South_1,road,19007,Trucks (30 MT),570210.0,77531399.39
2017-02-01,IU_West_1,GU_West_2,road,18482,Trucks (30 MT),554460.0,35035957.76
2017-02-01,IU_West_2,GU_West_3,road,18753,Trucks (30 MT),562590.0,77130124.56
2017-02-01,IU_West_3,GU_West_1,road,17332,Trucks (30 MT),519960.0,25228657.28
2017-03-01,IU_Central_2,GU_Central_1,road,9553,Trucks (30 MT),286590.0,20695291.67
2017-03-01,IU_Central_2,GU_Central_2,road,18545,Trucks (30 MT),556350.0,60109537.6
2017-03-01,IU_Central_3,GU_Central_1,road,8814,Trucks (30 MT),264420.0,24341648.98
2017-03-01,IU_Central_3,GU_Central_3,road,18067,Trucks (30 MT),542010.0,26292337.28
2017-03-01,IU_East_1,GU_East_3,road,11607,Trucks (30 MT),348210.0,63918223.51
2017-03-01,IU_East_2,GU_East_1,road,21922,Trucks (30 MT),657660.0,44953378.47
2017-03-01,IU_East_2,GU_East_3,road,8469,Trucks (30 MT),254070.0,29271090.14
2017-03-01,IU_East_3,GU_East_2,road,22222,Trucks (30 MT),666660.0,41526187.91
2017-03-01,IU_North_1,GU_North_2,road,11717,Trucks (30 MT),351510.0,33715232.3
2017-03-01,IU_North_1,GU_North_3,road,23241,Trucks (30 MT),697230.0,33053217.39
2017-03-01,IU_North_2,GU_North_2,road,11699,Trucks (30 MT),350970.0,52816773.36
2017-03-01,IU_North_3,GU_North_1,road,25484,Trucks (30 MT),764520.0,29500278.4
2017-03-01,IU_South_1,GU_South_2,road,28439,Trucks (30 MT),853170.0,26807088.93
2017-03-01,IU_South_2,GU_South_1,road,18657,Trucks (30 MT),559710.0,18820541.93
2017-03-01,IU_South_2,GU_South_3,road,23547,Trucks (30 MT),706410.0,25700406.79
2017-03-01,IU_South_3,GU_South_1,road,4486,Trucks (30 MT),134580.0,17878735.11
2017-03-01,IU_West_1,GU_West_2,road,17641,Trucks (30 MT),529230.0,32673954.56
2017-03-01,IU_West_2,GU_West_3,road,17289,Trucks (30 MT),518670.0,69476291.07
2017-03-01,IU_West_3,GU_West_1,road,21054,Trucks (30 MT),631620.0,29942878.49
2017-04-01,IU_Central_1,GU_Central_2,road,6097,Trucks (30 MT),182910.0,30508342.8
2017-04-01,IU_Central_2,GU_Central_1,road,11709,Trucks (30 MT),351270.0,26558019.26
2017-04-01,IU_Central_2,GU_Central_2,road,8813,Trucks (30 MT),264390.0,29907796.8
2017-04-01,IU_Central_3,GU_Central_1,road,6765,Trucks (30 MT),202950.0,19560900.86
2017-04-01,IU_Central_3,GU_Central_3,road,18255,Trucks (30 MT),547650.0,27814361.14
2017-04-01,IU_East_1,GU_East_3,road,9308,Trucks (30 MT),279240.0,53666736.69
2017-04-01,IU_East_2,GU_East_1,road,16198,Trucks (30 MT),485940.0,34776643.2
2017-04-01,IU_East_2,GU_East_3,road,8759,Trucks (30 MT),262770.0,31696068.17
2017-04-01,IU_East_3,GU_East_2,road,19392,Trucks (30 MT),581760.0,37940725.03
2017-04-01,IU_North_1,GU_North_2,road,5684,Trucks (30 MT),170520.0,17124105.6
2017-04-01,IU_North_1,GU_North_3,road,24323,Trucks (30 MT),729690.0,36217641.94
2017-04-01,IU_North_2,GU_North_2,road,13352,Trucks (30 MT),400560.0,63112233.6
2017-04-01,IU_North_3,GU_North_1,road,22801,Trucks (30 MT),684030.0,27634812.0
2017-04-01,IU_South_1,GU_South_2,road,21147,Trucks (30 MT),634410.0,20870276.4
2017-04-01,IU_South_2,GU_South_1,road,12308,Trucks (30 MT),369240.0,12999357.94
2017-04-01,IU_South_2,GU_South_3,road,23711,Trucks (30 MT),711330.0,27095575.89
2017-04-01,IU_South_3,GU_South_1,road,11873,Trucks (30 MT),356190.0,49542975.94
2017-04-01,IU_West_1,GU_West_2,road,15547,Trucks (30 MT),466410.0,30148742.4
2017-04-01,IU_West_2,GU_West_3,road,16876,Trucks (30 MT),506280.0,71003600.23
2017-04-01,IU_West_3,GU_West_1,road,18030,Trucks (30 MT),540900.0,26847185.14
2017-05-01,IU_Central_1,GU_Central_2,road,8867,Trucks (30 MT),266010.0,42421400.06
2017-05-01,IU_Central_2,GU_Central_1,road,13283,Trucks (30 MT),398490.0,28805665.61
2017-05-01,IU_Central_2,GU_Central_2,road,5732,Trucks (30 MT),171960.0,18598276.48
2017-05-01,IU_Central_3,GU_Central_1,road,1248,Trucks (30 MT),37440.0,3450178.01
2017-05-01,IU_Central_3,GU_Central_3,road,14904,Trucks (30 MT),447120.0,21711806.54
2017-05-01,IU_East_1,GU_East_3,road,11505,Trucks (30 MT),345150.0,63422200.03
2017-05-01,IU_East_2,GU_East_1,road,15008,Trucks (30 MT),450240.0,30807393.28
2017-05-01,IU_East_2,GU_East_3,road,4766,Trucks (30 MT),142980.0,16489624.67
